longitude,latitude
8.129444444444445,52.408055555555556
21.084999999999997,42.7175
16.1325,41.30638888888888
23.97833333333333,38.11805555555556
3.2355555555555555,50.17666666666666
-77.64833333333334,38.31055555555555
103.01555555555555,21.386944444444445
43.43333333333333,36.56666666666667
23.566666666666666,37.95138888888889
-77.28333333333333,37.583333333333336
4.5,49.0
73.6388888888889,32.82777777777778
23.283333333333335,38.21666666666667
10.6,48.644999999999996
4.5,47.536944444444444
36.19222222222222,36.7525
26.5,41.81666666666667
38.35,48.61666666666667
74.72500000000001,32.384166666666665
27.28111111111111,40.31666666666667
9.449166666666667,36.29888888888889
27.17,37.20194444444445
9.6,45.05
10.165833333333333,36.7975
,
9.516666666666667,45.53333333333333
19.45,41.31666666666667
12.2,37.96666666666667
12.505,38.01
26.4,40.2
23.174166666666668,38.264722222222225
22.8475,38.495
19.016666666666666,44.93333333333333
115.88333333333334,28.683333333333334
27.10777777777778,37.63611111111111
10.9125,48.677499999999995
26.55,40.25
51.59861111111111,30.708333333333332
-5.216666666666667,37.35
44.7,33.18138888888889
11.047777777777778,35.62444444444444
44.080000000000005,33.325
10.13,37.11
,
27.883333333333333,40.38333333333333
,
10.062777777777779,37.058055555555555
,
35.333333333333336,39.916666666666664
,
126.30777777777777,34.568333333333335
13.936111111111112,45.87027777777778
31.173055555555557,36.830000000000005
8.943888888888889,36.61138888888889
15.039722222222222,38.14555555555555
43.79722222222222,33.36388888888889
30.983333333333334,38.95
27.375,36.68583333333333
-6.35,36.78333333333333
-3.118888888888889,38.00694444444444
33.916666666666664,35.166666666666664
15.633333333333333,41.31666666666667
15.561388888888889,38.18
13.583333333333334,37.31666666666667
4.8,44.13333333333333
14.527500000000002,40.92611111111111
33.549166666666665,44.60388888888889
16.066111111111113,41.236666666666665
35.18444444444444,32.58527777777778
,
14.527500000000002,40.92611111111111
8.508055555555556,40.093333333333334
15.90611111111111,40.28388888888889
0.8630555555555556,40.72
22.880277777777778,37.905277777777776
,
14.783333333333333,41.13333333333333
16.31972222222222,38.97555555555556
-0.9833333333333333,37.6
6.601111111111111,50.67527777777777
17.233333333333334,40.46666666666667
7.333333333333333,47.75
17.116666666666667,39.083333333333336
17.233333333333334,40.46666666666667
41.00138888888889,38.14222222222222
35.18333333333333,32.583333333333336
26.8,39.03333333333333
118.00972222222222,34.342222222222226
13.696111111111112,37.98722222222222
22.4,37.6
44.583333333333336,33.1
14.533333333333333,41.15
5.451944444444445,43.528055555555554
,
10.25,36.81666666666667
115.27472222222222,36.98083333333334
22.884166666666665,37.93416666666666
,
22.4,37.6
1.2497222222222222,41.115833333333335
,
27.61777777777778,38.546388888888885
,
4.628055555555556,43.676944444444445
22.86388888888889,38.50111111111111
21.7,36.916666666666664
0.4266666666666667,50.93055555555555
10.062222222222223,37.05638888888888
,
23.32777777777778,40.19361111111111
43.47694444444445,39.608333333333334
4.628055555555556,43.676944444444445
4.85,45.766666666666666
96.93333333333334,25.3
4.628055555555556,43.676944444444445
51.65,32.63333333333333
26.387777777777778,40.1425
1.443888888888889,43.60444444444445
51.80166666666666,31.77722222222222
69.61666666666666,40.28333333333333
21.149722222222223,38.95
31.231944444444444,36.46
26.511666666666667,38.02444444444444
34.45,31.516666666666666
1.443888888888889,43.60444444444445
37.833333333333336,40.3
,
,
28.0,40.0
22.710277777777776,37.80888888888889
14.783333333333333,41.13333333333333
22.416666666666668,37.166666666666664
,
12.8375,37.94083333333333
22.142222222222223,37.401111111111106
,
7.75,36.8825
,
23.087777777777777,38.37916666666667
,
22.95777777777778,38.534166666666664
,
112.46972222222223,34.55555555555555
,
,
,
26.4,40.2
,
35.68333333333333,32.65
26.6,38.1
29.983333333333334,39.416666666666664
